Strain : Tensile strain (Extension) gauge length,"100.00000",mm

Time,Extension,Load
(s),(mm),(N)
"45.84300","0.00000","-7.96666"
"45.85300","0.00000","-8.00266"
"45.86300","0.00000","-8.04316"
"45.87300","0.00000","-8.09289"
"45.88300","0.00000","-8.14978"
"45.89300","0.00000","-8.20142"
"45.90300","0.00000","-8.24559"
"45.91300","0.00000","-8.28487"
"45.92300","0.00000","-8.32274"
"45.93300","0.00000","-8.37273"
"45.94300","0.00000","-8.42908"
"45.95300","0.00000","-8.48533"
"45.96300","0.00000","-8.53583"
"45.97300","0.00000","-8.57878"
"45.98300","0.00000","-8.61602"
"45.99300","0.00000","-8.64216"
"46.00300","0.00000","-8.66023"
"46.01300","0.00000","-8.66380"
"46.02300","0.00000","-8.64621"
"46.03300","0.00000","-8.61208"
"46.04300","0.00000","-8.56763"
"46.05300","0.00000","-8.52039"
"46.06300","0.00000","-8.47353"
"46.07300","0.00000","-8.42674"
"46.08300","0.00000","-8.37424"
"46.09300","0.00000","-8.31655"
"46.10300","0.00000","-8.26384"
"46.11300","0.00000","-8.21361"
"46.12300","0.00000","-8.16925"
"46.13300","0.00000","-8.12956"
"46.14300","0.00000","-8.08763"
"46.15300","0.00000","-8.04041"
"46.16300","0.00000","-7.98975"
"46.17300","0.00000","-7.94031"
"46.18300","0.00000","-7.89450"
"46.19300","0.00000","-7.85271"
"46.20300","0.00000","-7.80857"
"46.21300","0.00000","-7.75850"
"46.22300","0.00000","-7.70581"
"46.23300","0.00000","-7.65173"
"46.24300","0.00000","-7.60218"
"46.25300","0.00000","-7.55938"
"46.26300","0.00000","-7.51876"
"46.27300","0.00000","-7.47699"
"46.28300","0.00000","-7.42749"
"46.29300","0.00000","-7.37386"
"46.30300","0.00000","-7.32192"
"46.31300","0.00000","-7.27538"
"46.32300","0.00000","-7.23239"
"46.33300","0.00000","-7.18974"
"46.34300","0.00000","-7.14461"
"46.35300","0.00000","-7.09209"
"46.36300","0.00000","-7.03883"
"46.37300","0.00000","-6.99080"
"46.38300","0.00000","-6.94815"
"46.39300","0.00000","-6.90818"
"46.40300","0.00000","-6.86432"
"46.41300","0.00000","-6.81165"
"46.42300","0.00000","-6.75271"
"46.43300","0.00000","-6.69919"
"46.44300","0.00000","-6.65323"
"46.45300","0.00000","-6.61195"
"46.46300","0.00000","-6.57315"
"46.47300","0.00000","-6.52697"
"46.48300","0.00000","-6.47182"
"46.49300","0.00000","-6.41298"
"46.50300","0.00000","-6.35639"
"46.51300","0.00000","-6.31021"
"46.52300","0.00000","-6.27194"
"46.53300","0.00000","-6.23401"
"46.54300","0.00000","-6.18851"
"46.55300","0.00000","-6.13722"
"46.56300","0.00000","-6.08361"
"46.57300","0.00000","-6.03139"
"46.58300","0.00000","-5.98637"
"46.59300","0.00000","-5.94061"
"46.60300","0.00000","-5.89336"
"46.61300","0.00000","-5.84529"
"46.62300","0.00000","-5.79509"
"46.63300","0.00000","-5.74669"
"46.64300","0.00000","-5.70211"
"46.65300","0.00000","-5.65816"
"46.66300","0.00000","-5.60908"
"46.67300","0.00000","-5.55868"
"46.68300","0.00000","-5.50790"
"46.69300","0.00000","-5.45704"
"46.70300","0.00000","-5.41407"
"46.71300","0.00000","-5.37596"
"46.72300","0.00000","-5.33365"
"46.73300","0.00000","-5.28553"
"46.74300","0.00000","-5.23194"
"46.75300","0.00000","-5.17479"
"46.76300","0.00000","-5.12092"
"46.77300","0.00000","-5.07569"
"46.78300","0.00000","-5.03335"
"46.79300","0.00000","-4.99015"
"46.80300","0.00000","-4.94703"
"46.81300","0.00000","-4.89801"
"46.82300","0.00000","-4.84779"
"46.83300","0.00000","-4.79881"
"46.84300","0.00000","-4.75004"
"46.85300","0.00000","-4.70154"
"46.86300","0.00000","-4.65397"
"46.87300","0.00000","-4.60670"
"46.88300","0.00000","-4.55900"
"46.89300","0.00000","-4.51425"
"46.90300","0.00000","-4.46813"
"46.91300","0.00000","-4.42215"
"46.92300","0.00000","-4.37412"
"46.93300","0.00000","-4.32028"
"46.94300","0.00000","-4.26661"
"46.95300","0.00000","-4.21951"
"46.96300","0.00000","-4.17687"
"46.97300","0.00000","-4.13323"
"46.98300","0.00000","-4.08573"
"46.99300","0.00000","-4.02935"
"47.00300","0.00000","-3.97146"
"47.01300","0.00000","-3.92203"
"47.02300","0.00000","-3.87578"
"47.03300","0.00000","-3.83275"
"47.04300","0.00000","-3.79386"
"47.05300","0.00000","-3.74886"
"47.06300","0.00000","-3.69353"
"47.07300","0.00000","-3.63613"
"47.08300","0.00000","-3.58233"
"47.09300","0.00000","-3.53687"
"47.10300","0.00000","-3.50091"
"47.11300","0.00000","-3.46299"
"47.12300","0.00000","-3.41302"
"47.13300","0.00000","-3.35977"
"47.14300","0.00000","-3.30660"
"47.15300","0.00000","-3.25645"
"47.16300","0.00000","-3.21323"
"47.17300","0.00000","-3.16900"
"47.18300","0.00000","-3.12054"
"47.19300","0.00000","-3.06863"
"47.20300","0.00000","-3.01593"
"47.21300","0.00000","-2.96845"
"47.22300","0.00000","-2.92706"
"47.23300","0.00000","-2.88597"
"47.24300","0.00000","-2.84019"
"47.25300","0.00000","-2.78809"
"47.26300","0.00000","-2.73252"
"47.27300","0.00000","-2.67962"
"47.28300","0.00000","-2.63543"
"47.29300","0.00000","-2.59348"
"47.30300","0.00000","-2.55110"
"47.31300","0.00000","-2.50320"
"47.32300","0.00000","-2.45048"
"47.33300","0.00000","-2.39632"
"47.34300","0.00000","-2.34739"
"47.35300","0.00000","-2.30802"
"47.36300","0.00000","-2.26818"
"47.37300","0.00000","-2.22258"
"47.38300","0.00000","-2.16906"
"47.39300","0.00000","-2.11342"
"47.40300","0.00000","-2.06128"
"47.41300","0.00000","-2.01603"
"47.42300","0.00000","-1.97369"
"47.43300","0.00000","-1.92549"
"47.44300","0.00000","-1.87848"
"47.45300","0.00000","-1.83316"
"47.46300","0.00000","-1.78631"
"47.47300","0.00000","-1.74008"
"47.48300","0.00000","-1.69269"
"47.49300","0.00000","-1.64439"
"47.50300","0.00000","-1.59539"
"47.51300","0.00000","-1.54575"
"47.52300","0.00000","-1.49566"
"47.53300","0.00000","-1.44652"
"47.54300","0.00000","-1.40399"
"47.55300","0.00000","-1.36267"
"47.56300","0.00000","-1.32012"
"47.57300","0.00000","-1.27054"
"47.58300","0.00000","-1.21571"
"47.59300","0.00000","-1.16483"
"47.60300","0.00000","-1.11668"
"47.61300","0.00000","-1.07117"
"47.62300","0.00000","-1.02752"
"47.63300","0.00000","-0.98595"
"47.64300","0.00000","-0.94384"
"47.65300","0.00000","-0.89886"
"47.66300","0.00000","-0.85082"
"47.67300","0.00000","-0.79498"
"47.68300","0.00000","-0.74234"
"47.69300","0.00000","-0.69459"
"47.70300","0.00000","-0.64974"
"47.71300","0.00000","-0.61043"
"47.72300","0.00000","-0.57069"
"47.73300","0.00000","-0.52233"
"47.74300","0.00000","-0.46518"
"47.75300","0.00000","-0.40623"
"47.76300","0.00000","-0.35520"
"47.77300","0.00000","-0.31432"
"47.78300","0.00000","-0.27938"
"47.79300","0.00000","-0.23923"
"47.80300","0.00000","-0.19189"
"47.81300","0.00000","-0.13595"
"47.82300","0.00000","-0.07727"
"47.83300","0.00000","-0.02636"
"47.84300","0.00000","0.01933"
"47.85300","0.00000","0.06212"
"47.86300","0.00000","0.10682"
"47.87300","0.00000","0.15441"
"47.88300","0.00000","0.20595"
"47.89300","0.00000","0.25807"
"47.90300","0.00000","0.30695"
"47.91300","0.00000","0.35515"
"47.92300","0.00000","0.40293"
"47.93300","0.00000","0.45212"
"47.94300","0.00000","0.50508"
"47.95300","0.00000","0.55854"
"47.96300","0.00000","0.60922"
"47.97300","0.00000","0.65183"
"47.98300","0.00000","0.68936"
"47.99300","0.00000","0.73065"
"48.00300","0.00000","0.78108"
"48.01300","0.00000","0.83719"
"48.02300","0.00000","0.89290"
"48.03300","0.00000","0.94303"
"48.04300","0.00000","0.98571"
"48.05300","0.00000","1.02660"
"48.06300","0.00000","1.07116"
"48.07300","0.00000","1.12028"
"48.08300","0.00000","1.17486"
"48.09300","0.00000","1.22739"
"48.10300","0.00000","1.27601"
"48.11300","0.00000","1.32087"
"48.12300","0.00000","1.36092"
"48.13300","0.00000","1.40477"
"48.14300","0.00000","1.45410"
"48.15300","0.00000","1.50911"
"48.16300","0.00000","1.56412"
"48.17300","0.00000","1.61507"
"48.18300","0.00000","1.66065"
"48.19300","0.00000","1.70436"
"48.20300","0.00000","1.75254"
"48.21300","0.00000","1.80000"
"48.22300","0.00000","1.84719"
"48.23300","0.00000","1.89491"
"48.24300","0.00000","1.93969"
"48.25300","0.00000","1.98503"
"48.26300","0.00000","2.03564"
"48.27300","0.00000","2.08827"
"48.28300","0.00000","2.13916"
"48.29300","0.00000","2.18831"
"48.30300","0.00000","2.23366"
"48.31300","0.00000","2.27648"
"48.32300","0.00000","2.32312"
"48.33300","0.00000","2.37475"
"48.34300","0.00000","2.42614"
"48.35300","0.00000","2.47433"
"48.36300","0.00000","2.51723"
"48.37300","0.00000","2.55980"
"48.38300","0.00000","2.60285"
"48.39300","0.00000","2.65203"
"48.40300","0.00000","2.70771"
"48.41300","0.00000","2.76385"
"48.42300","0.00000","2.81533"
"48.43300","0.00000","2.86064"
"48.44300","0.00000","2.90173"
"48.45300","0.00000","2.93960"
"48.46300","0.00000","2.98166"
"48.47300","0.00000","3.03158"
"48.48300","0.00000","3.08421"
"48.49300","0.00000","3.13594"
"48.50300","0.00000","3.18471"
"48.51300","0.00000","3.23283"
"48.52300","0.00000","3.28453"
"48.53300","0.00000","3.33675"
"48.54300","0.00000","3.38443"
"48.55300","0.00000","3.42752"
"48.56300","0.00000","3.47029"
"48.57300","0.00000","3.51449"
"48.58300","0.00000","3.56346"
"48.59300","0.00000","3.61289"
"48.60300","0.00000","3.66300"
"48.61300","0.00000","3.71395"
"48.62300","0.00000","3.76062"
"48.63300","0.00000","3.80659"
"48.64300","0.00000","3.85510"
"48.65300","0.00000","3.90561"
"48.66300","0.00000","3.95947"
"48.67300","0.00000","4.00810"
"48.68300","0.00000","4.04819"
"48.69300","0.00000","4.08747"
"48.70300","0.00000","4.13033"
"48.71300","0.00000","4.17800"
"48.72300","0.00000","4.22878"
"48.73300","0.00000","4.28252"
"48.74300","0.00000","4.33621"
"48.75300","0.00000","4.39100"
"48.76300","0.00000","4.44353"
"48.77300","0.00000","4.49080"
"48.78300","0.00000","4.53752"
"48.79300","0.00000","4.58192"
"48.80300","0.00000","4.62450"
"48.81300","0.00000","4.66803"
"48.82300","0.00000","4.71559"
"48.83300","0.00000","4.77336"
"48.84300","0.00000","4.83373"
"48.85300","0.00000","4.88954"
"48.86300","0.00000","4.93543"
"48.87300","0.00000","4.97531"
"48.88300","0.00000","5.01198"
"48.89300","0.00000","5.05248"
"48.90300","0.00000","5.10886"
"48.91300","0.00000","5.16742"
"48.92300","0.00000","5.22100"
"48.93300","0.00000","5.26766"
"48.94300","0.00000","5.30645"
"48.95300","0.00000","5.34223"
"48.96300","0.00000","5.38408"
"48.97300","0.00000","5.43780"
"48.98300","0.00000","5.49684"
"48.99300","0.00000","5.55335"
"49.00300","0.00000","5.60234"
"49.01300","0.00000","5.64499"
"49.02300","0.00000","5.68650"
"49.03300","0.00000","5.72755"
"49.04300","0.00000","5.77595"
"49.05300","0.00000","5.82815"
"49.06300","0.00000","5.87911"
"49.07300","0.00000","5.93080"
"49.08300","0.00000","5.97961"
"49.09300","0.00000","6.02688"
"49.10300","0.00000","6.07506"
"49.11300","0.00000","6.12470"
"49.12300","0.00000","6.17093"
"49.13300","0.00000","6.21430"
"49.14300","0.00000","6.25836"
"49.15300","0.00000","6.30343"
"49.16300","0.00000","6.35220"
"49.17300","0.00000","6.40546"
"49.18300","0.00000","6.46025"
"49.19300","0.00000","6.51200"
"49.20300","0.00000","6.55725"
"49.21300","0.00000","6.59895"
"49.22300","0.00000","6.64122"
"49.23300","0.00000","6.69125"
"49.24300","0.00000","6.74966"
"49.25300","0.00000","6.80703"
"49.26300","0.00000","6.85615"
"49.27300","0.00000","6.89638"
"49.28300","0.00000","6.93563"
"49.29300","0.00000","6.98041"
"49.30300","0.00000","7.03072"
"49.31300","0.00000","7.08569"
"49.32300","0.00000","7.14195"
"49.33300","0.00000","7.19579"
"49.34300","0.00000","7.24253"
"49.35300","0.00000","7.28489"
"49.36300","0.00000","7.32610"
"49.37300","0.00000","7.36890"
"49.38300","0.00000","7.41590"
"49.39300","0.00000","7.46274"
"49.40300","0.00000","7.51337"
"49.41300","0.00000","7.56856"
"49.42300","0.00000","7.62342"
"49.43300","0.00000","7.67465"
"49.44300","0.00000","7.71866"
"49.45300","0.00000","7.75913"
"49.46300","0.00000","7.80509"
"49.47300","0.00000","7.85427"
"49.48300","0.00000","7.90603"
"49.49300","0.00000","7.95532"
"49.50300","0.00000","8.00138"
"49.51300","0.00000","8.04370"
"49.52300","0.00000","8.08652"
"49.53300","0.00000","8.13298"
"49.54300","0.00000","8.18448"
"49.55300","0.00000","8.24232"
"49.56300","0.00000","8.29762"
"49.57300","0.00000","8.34738"
"49.58300","0.00000","8.38967"
"49.59300","0.00000","8.42906"
"49.60300","0.00000","8.47292"
"49.61300","0.00000","8.52312"
"49.62300","0.00000","8.57601"
"49.63300","0.00000","8.62744"
"49.64300","0.00000","8.67558"
"49.65300","0.00000","8.72157"
"49.66300","0.00000","8.76572"
"49.67300","0.00000","8.79814"
"49.68300","0.00000","8.80471"
"49.69300","0.00000","8.78143"
"49.70300","0.00000","8.73279"
"49.71300","0.00000","8.66694"
"49.72300","0.00000","8.60226"
"49.73300","0.00000","8.55070"
"49.74300","0.00000","8.51153"
"49.75300","0.00000","8.47630"
"49.76300","0.00000","8.43418"
"49.77300","0.00000","8.38090"
"49.78300","0.00000","8.32027"
"49.79300","0.00000","8.26136"
"49.80300","0.00000","8.20955"
"49.81300","0.00000","8.16823"
"49.82300","0.00000","8.13052"
"49.83300","0.00000","8.08528"
"49.84300","0.00000","8.03359"
"49.85300","0.00000","7.97868"
"49.86300","0.00000","7.92701"
"49.87300","0.00000","7.88278"
"49.88300","0.00000","7.84000"
"49.89300","0.00000","7.79577"
"49.90300","0.00000","7.74633"
"49.91300","0.00000","7.69463"
"49.92300","0.00000","7.64621"
"49.93300","0.00000","7.60142"
"49.94300","0.00000","7.55712"
"49.95300","0.00000","7.50768"
"49.96300","0.00000","7.45284"
"49.97300","0.00000","7.39960"
"49.98300","0.00000","7.35272"
"49.99300","0.00000","7.31186"
"50.00300","0.00000","7.27117"
"50.01300","0.00000","7.22697"
"50.02300","0.00000","7.17549"
"50.03300","0.00000","7.11905"
"50.04300","0.00000","7.06337"
"50.05300","0.00000","7.01218"
"50.06300","0.00000","6.96988"
"50.07300","0.00000","6.93003"
"50.08300","0.00000","6.88536"
"50.09300","0.00000","6.83327"
"50.10300","0.00000","6.77794"
"50.11300","0.00000","6.72545"
"50.12300","0.00000","6.67847"
"50.13300","0.00000","6.63474"
"50.14300","0.00000","6.58775"
"50.15300","0.00000","6.53957"
"50.16300","0.00000","6.49062"
"50.17300","0.00000","6.43879"
"50.18300","0.00000","6.39017"
"50.19300","0.00000","6.34274"
"50.20300","0.00000","6.29544"
"50.21300","0.00000","6.24430"
"50.22300","0.00000","6.19161"
"50.23300","0.00000","6.14094"
"50.24300","0.00000","6.09856"
"50.25300","0.00000","6.06046"
"50.26300","0.00000","6.01697"
"50.27300","0.00000","5.96943"
"50.28300","0.00000","5.91572"
"50.29300","0.00000","5.86067"
"50.30300","0.00000","5.80827"
"50.31300","0.00000","5.75803"
"50.32300","0.00000","5.71232"
"50.33300","0.00000","5.66740"
"50.34300","0.00000","5.62246"
"50.35300","0.00000","5.57504"
"50.36300","0.00000","5.52662"
"50.37300","0.00000","5.48058"
"50.38300","0.00000","5.43386"
"50.39300","0.00000","5.38624"
"50.40300","0.00000","5.33546"
"50.41300","0.00000","5.28281"
"50.42300","0.00000","5.23247"
"50.43300","0.00000","5.18491"
"50.44300","0.00000","5.14003"
"50.45300","0.00000","5.09520"
"50.46300","0.00000","5.04813"
"50.47300","0.00000","4.99814"
"50.48300","0.00000","4.94798"
"50.49300","0.00000","4.90284"
"50.50300","0.00000","4.85870"
"50.51300","0.00000","4.81417"
"50.52300","0.00000","4.76314"
"50.53300","0.00000","4.70496"
"50.54300","0.00000","4.64839"
"50.55300","0.00000","4.59771"
"50.56300","0.00000","4.55479"
"50.57300","0.00000","4.51559"
"50.58300","0.00000","4.47418"
"50.59300","0.00000","4.42311"
"50.60300","0.00000","4.36865"
"50.61300","0.00000","4.31377"
"50.62300","0.00000","4.26051"
"50.63300","0.00000","4.21153"
"50.64300","0.00000","4.16686"
"50.65300","0.00000","4.12334"
"50.66300","0.00000","4.07882"
"50.67300","0.00000","4.02870"
"50.68300","0.00000","3.97801"
"50.69300","0.00000","3.92961"
"50.70300","0.00000","3.88399"
"50.71300","0.00000","3.83821"
"50.72300","0.00000","3.78989"
"50.73300","0.00000","3.74151"
"50.74300","0.00000","3.69260"
"50.75300","0.00000","3.64730"
"50.76300","0.00000","3.60195"
"50.77300","0.00000","3.55345"
"50.78300","0.00000","3.50310"
"50.79300","0.00000","3.45142"
"50.80300","0.00000","3.40241"
"50.81300","0.00000","3.35734"
"50.82300","0.00000","3.31435"
"50.83300","0.00000","3.26980"
"50.84300","0.00000","3.21981"
"50.85300","0.00000","3.16762"
"50.86300","0.00000","3.11310"
"50.87300","0.00000","3.06043"
"50.88300","0.00000","3.00968"
"50.89300","0.00000","2.96322"
"50.90300","0.00000","2.92310"
"50.91300","0.00000","2.88326"
"50.92300","0.00000","2.83915"
"50.93300","0.00000","2.78760"
"50.94300","0.00000","2.73289"
"50.95300","0.00000","2.68434"
"50.96300","0.00000","2.63818"
"50.97300","0.00000","2.59103"
"50.98300","0.00000","2.53940"
"50.99300","0.00000","2.48710"
"51.00300","0.00000","2.43927"
"51.01300","0.00000","2.39603"
"51.02300","0.00000","2.35722"
"51.03300","0.00000","2.31408"
"51.04300","0.00000","2.26579"
"51.05300","0.00000","2.21213"
"51.06300","0.00000","2.15658"
"51.07300","0.00000","2.10404"
"51.08300","0.00000","2.05875"
"51.09300","0.00000","2.02142"
"51.10300","0.00000","1.98065"
"51.11300","0.00000","1.92825"
"51.12300","0.00000","1.86921"
"51.13300","0.00000","1.81163"
"51.14300","0.00000","1.76328"
"51.15300","0.00000","1.72440"
"51.16300","0.00000","1.68667"
"51.17300","0.00000","1.64333"
"51.18300","0.00000","1.59233"
"51.19300","0.00000","1.53639"
"51.20300","0.00000","1.48013"
"51.21300","0.00000","1.43081"
"51.22300","0.00000","1.38920"
"51.23300","0.00000","1.34936"
"51.24300","0.00000","1.30235"
"51.25300","0.00000","1.24718"
"51.26300","0.00000","1.19130"
"51.27300","0.00000","1.14061"
"51.28300","0.00000","1.09604"
"51.29300","0.00000","1.05348"
"51.30300","0.00000","1.00968"
"51.31300","0.00000","0.96249"
"51.32300","0.00000","0.91173"
"51.33300","0.00000","0.86379"
"51.34300","0.00000","0.81468"
"51.35300","0.00000","0.76588"
"51.36300","0.00000","0.71821"
"51.37300","0.00000","0.66653"
"51.38300","0.00000","0.61644"
"51.39300","0.00000","0.57142"
"51.40300","0.00000","0.53079"
"51.41300","0.00000","0.49025"
"51.42300","0.00000","0.44329"
"51.43300","0.00000","0.39012"
"51.44300","0.00000","0.33185"
"51.45300","0.00000","0.27724"
"51.46300","0.00000","0.22700"
"51.47300","0.00000","0.18098"
"51.48300","0.00000","0.14058"
"51.49300","0.00000","0.09389"
"51.50300","0.00000","0.04415"
"51.51300","0.00000","-0.00657"
"51.52300","0.00000","-0.05751"
"51.53300","0.00000","-0.10723"
"51.54300","0.00000","-0.15500"
"51.55300","0.00000","-0.20514"
"51.56300","0.00000","-0.25812"
"51.57300","0.00000","-0.30369"
"51.58300","0.00000","-0.34661"
"51.59300","0.00000","-0.38960"
"51.60300","0.00000","-0.43106"
"51.61300","0.00000","-0.47773"
"51.62300","0.00000","-0.53012"
"51.63300","0.00000","-0.58384"
"51.64300","0.00000","-0.63421"
"51.65300","0.00000","-0.67831"
"51.66300","0.00000","-0.72038"
"51.67300","0.00000","-0.76572"
"51.68300","0.00000","-0.81595"
"51.69300","0.00000","-0.86716"
"51.70300","0.00000","-0.91747"
"51.71300","0.00000","-0.96489"
"51.72300","0.00000","-1.00556"
"51.73300","0.00000","-1.04730"
"51.74300","0.00000","-1.09147"
"51.75300","0.00000","-1.13927"
"51.76300","0.00000","-1.19079"
"51.77300","0.00000","-1.24161"
"51.78300","0.00000","-1.28884"
"51.79300","0.00000","-1.33447"
"51.80300","0.00000","-1.38364"
"51.81300","0.00000","-1.43272"
"51.82300","0.00000","-1.48290"
"51.83300","0.00000","-1.53264"
"51.84300","0.00000","-1.57500"
"51.85300","0.00000","-1.61343"
"51.86300","0.00000","-1.65557"
"51.87300","0.00000","-1.70375"
"51.88300","0.00000","-1.75557"
"51.89300","0.00000","-1.80942"
"51.90300","0.00000","-1.86025"
"51.91300","0.00000","-1.90285"
"51.92300","0.00000","-1.94442"
"51.93300","0.00000","-1.99010"
"51.94300","0.00000","-2.04211"
"51.95300","0.00000","-2.09779"
"51.96300","0.00000","-2.14923"
"51.97300","0.00000","-2.19368"
"51.98300","0.00000","-2.23174"
"51.99300","0.00000","-2.27216"
"52.00300","0.00000","-2.32058"
"52.01300","0.00000","-2.37696"
"52.02300","0.00000","-2.43294"
"52.03300","0.00000","-2.48392"
"52.04300","0.00000","-2.53188"
"52.05300","0.00000","-2.57548"
"52.06300","0.00000","-2.61540"
"52.07300","0.00000","-2.65878"
"52.08300","0.00000","-2.70506"
"52.09300","0.00000","-2.75412"
"52.10300","0.00000","-2.80495"
"52.11300","0.00000","-2.85506"
"52.12300","0.00000","-2.90502"
"52.13300","0.00000","-2.95515"
"52.14300","0.00000","-3.00761"
"52.15300","0.00000","-3.05406"
"52.16300","0.00000","-3.09549"
"52.17300","0.00000","-3.13395"
"52.18300","0.00000","-3.17337"
